Sales,Stock Remaining (%),Avg_consumption Rate (%),Price,AVC,Category,Label
2,0.98,0.14,14.99,6.18,Pasta,3
7,0.93,0.03,7.62,2.68,Dessert,3
3,0.97,0.15,11.64,4.11,Salad,3
2,0.98,0.12,6.33,2.69,Dessert,3
5,0.95,0.19,9.92,4.98,Dessert,3
3,0.97,0.06,13.33,4.36,Pasta,3
6,0.94,0.19,34.51,15.28,Meat,3
3,0.97,0.04,7.11,3.51,Dessert,3
3,0.97,0.06,29.51,10.52,Meat,3
6,0.94,0.1,7.69,4.24,Dessert,3
6,0.94,0.16,10.82,5.38,Pasta,3
4,0.96,0.18,6.06,2.64,Dessert,3
6,0.94,0.04,34.85,19.63,Meat,3
5,0.95,0.01,8.76,3.95,Dessert,3
4,0.96,0.01,15.52,6.48,Pasta,3
7,0.93,0.02,38.77,17.49,Fish,3
2,0.98,0.08,11.77,5.41,Salad,3
4,0.96,0.13,11.48,6.62,Pasta,3
4,0.96,0.08,18.37,8.34,Meat,3
4,0.96,0.02,32.57,14.18,Meat,3
7,0.93,0.06,21.06,12.17,Pasta,3
2,0.98,0.08,46.15,15.05,Fish,3
2,0.98,0.04,13.11,5.84,Pasta,3
3,0.97,0.01,7.59,3.44,Dessert,3
3,0.97,0.14,19.85,11.56,Salad,3
6,0.94,0.16,33.63,13.26,Meat,3
4,0.96,0.16,7.17,2.31,Dessert,3
3,0.97,0.1,30.73,13.5,Meat,3
6,0.94,0.15,12.74,5.33,Salad,3
8,0.92,0.19,35.01,15.97,Meat,3
3,0.97,0.13,11.91,4.31,Salad,3
4,0.96,0.04,37.59,17.24,Fish,3
0,1.0,0.09,17.48,8.76,Meat,3
2,0.98,0.03,10.82,4.47,Pasta,3
5,0.95,0.09,45.68,13.98,Fish,3
4,0.96,0.06,12.28,6.63,Pasta,3
6,0.94,0.1,14.88,7.89,Fish,3
6,0.94,0.12,5.99,1.81,Dessert,3
5,0.95,0.09,30.18,14.41,Fish,3
4,0.96,0.03,37.38,14.52,Fish,3
2,0.98,0.08,12.79,5.05,Pasta,3
7,0.93,0.15,14.09,6.88,Salad,3
7,0.93,0.01,16.55,5.83,Salad,3
4,0.96,0.04,42.97,24.84,Fish,3
9,0.91,0.14,17.21,8.08,Salad,3
8,0.92,0.17,48.07,14.61,Fish,3
5,0.95,0.02,36.51,11.65,Fish,3
4,0.96,0.08,25.13,9.92,Meat,3
6,0.94,0.01,42.73,22.13,Meat,3
2,0.98,0.11,20.85,12.42,Pasta,3
6,0.94,0.15,13.0,5.13,Salad,3
8,0.92,0.05,9.48,4.44,Dessert,3
6,0.94,0.06,7.75,3.54,Dessert,3
10,0.9,0.05,21.18,10.13,Meat,3
8,0.92,0.05,19.7,6.55,Fish,3
8,0.92,0.02,15.08,5.74,Meat,3
0,1.0,0.13,5.22,3.04,Dessert,3
0,1.0,0.11,8.56,2.62,Dessert,3
9,0.91,0.1,30.23,10.93,Fish,3
7,0.93,0.05,30.96,13.91,Meat,3
0,1.0,0.2,46.52,20.52,Fish,3
0,1.0,0.14,43.92,25.64,Meat,3
7,0.93,0.05,17.77,9.22,Salad,3
7,0.93,0.17,42.64,16.62,Fish,3
6,0.94,0.05,13.38,7.82,Salad,3
4,0.96,0.06,9.7,3.91,Dessert,3
6,0.94,0.06,47.61,24.02,Fish,3
7,0.93,0.11,12.47,6.0,Salad,3
4,0.96,0.17,6.04,2.35,Dessert,3
6,0.94,0.02,45.2,20.36,Meat,3
6,0.94,0.05,22.16,11.97,Pasta,3
4,0.96,0.16,6.21,3.48,Dessert,3
4,0.96,0.15,17.44,9.93,Salad,3
1,0.99,0.08,11.87,4.75,Salad,3
4,0.96,0.17,30.36,17.98,Meat,3
4,0.96,0.16,9.71,4.14,Dessert,3
4,0.96,0.08,17.72,8.14,Pasta,3
5,0.95,0.01,7.41,4.32,Dessert,3
6,0.94,0.13,17.91,6.05,Salad,3
4,0.96,0.18,7.61,3.39,Dessert,3
6,0.94,0.18,13.93,6.98,Fish,3
6,0.94,0.04,18.73,7.53,Salad,3
1,0.99,0.04,6.02,3.27,Dessert,3
5,0.95,0.17,34.98,19.77,Fish,3
6,0.94,0.13,42.24,13.6,Meat,3
4,0.96,0.06,46.95,22.87,Fish,3
6,0.94,0.15,41.34,23.77,Fish,3
5,0.95,0.14,8.84,3.29,Dessert,3
0,1.0,0.15,28.97,14.58,Fish,3
4,0.96,0.04,12.13,6.88,Salad,3
3,0.97,0.03,13.56,5.0,Fish,3
6,0.94,0.13,29.22,10.93,Fish,3
6,0.94,0.11,47.94,24.4,Meat,3
4,0.96,0.12,14.12,5.13,Salad,3
7,0.93,0.16,8.41,4.31,Dessert,3
4,0.96,0.14,7.26,3.56,Dessert,3
11,0.89,0.12,45.16,19.49,Meat,3
4,0.96,0.11,9.07,3.39,Dessert,3
4,0.96,0.08,25.08,8.43,Meat,3
5,0.95,0.15,19.2,5.86,Pasta,3
3,0.97,0.08,12.75,4.52,Salad,3
5,0.95,0.15,11.44,4.58,Salad,3
0,1.0,0.11,17.01,6.99,Salad,3
8,0.92,0.16,15.74,7.59,Pasta,3
4,0.96,0.16,42.45,19.53,Fish,3
5,0.95,0.13,47.55,17.54,Fish,3
4,0.96,0.05,9.06,4.58,Dessert,3
4,0.96,0.15,40.7,18.46,Meat,3
5,0.95,0.06,19.55,11.15,Pasta,3
2,0.98,0.13,32.33,13.08,Meat,3
6,0.94,0.16,12.56,5.95,Pasta,3
4,0.96,0.12,26.23,13.45,Meat,3
5,0.95,0.0,39.63,22.93,Meat,3
2,0.98,0.01,16.73,5.22,Pasta,3
7,0.93,0.02,10.95,5.74,Pasta,3
9,0.91,0.14,6.68,2.72,Dessert,3
4,0.96,0.18,49.49,29.03,Meat,3
3,0.97,0.08,11.56,5.61,Pasta,3
7,0.93,0.09,43.83,18.46,Meat,3
3,0.97,0.05,22.2,13.3,Pasta,3
6,0.94,0.17,39.11,21.75,Meat,3
5,0.95,0.19,11.68,6.44,Salad,3
3,0.97,0.16,12.14,4.21,Fish,3
7,0.93,0.06,8.79,3.98,Dessert,3
4,0.96,0.12,45.8,21.77,Fish,3
3,0.97,0.14,16.54,8.83,Salad,3
5,0.95,0.13,13.29,6.75,Salad,3
2,0.98,0.16,15.77,9.0,Meat,3
4,0.96,0.16,15.17,4.6,Meat,3
5,0.95,0.04,23.46,12.9,Pasta,3
4,0.96,0.16,40.01,21.08,Fish,3
2,0.98,0.17,19.81,7.48,Salad,3
2,0.98,0.08,21.09,10.93,Meat,3
5,0.95,0.15,17.72,8.91,Salad,3
5,0.95,0.17,12.59,4.03,Salad,3
7,0.93,0.17,16.83,8.41,Pasta,3
6,0.94,0.08,17.64,9.64,Fish,3
4,0.96,0.15,23.26,8.59,Pasta,3
5,0.95,0.06,47.91,26.64,Meat,3
0,1.0,0.18,9.86,5.02,Dessert,3
6,0.94,0.15,19.89,11.37,Salad,3
3,0.97,0.16,20.13,12.06,Pasta,3
5,0.95,0.06,7.66,4.45,Dessert,3
3,0.97,0.11,33.03,18.6,Meat,3
5,0.95,0.06,31.31,12.89,Meat,3
2,0.98,0.04,14.42,7.23,Fish,3
5,0.95,0.07,19.86,10.89,Salad,3
4,0.96,0.2,8.75,3.52,Dessert,3
5,0.95,0.0,9.48,3.59,Dessert,3
6,0.94,0.16,6.51,2.75,Dessert,3
2,0.98,0.0,17.38,7.78,Salad,3
0,1.0,0.13,19.6,10.37,Salad,3
3,0.97,0.09,6.88,2.59,Dessert,3
2,0.98,0.01,18.64,9.36,Pasta,3
4,0.96,0.06,19.12,10.29,Salad,3
5,0.95,0.11,42.94,23.36,Fish,3
6,0.94,0.0,34.53,13.53,Meat,3
1,0.99,0.05,49.11,18.92,Meat,3
4,0.96,0.16,15.61,5.59,Fish,3
3,0.97,0.0,48.43,24.58,Fish,3
2,0.98,0.07,40.01,23.0,Meat,3
6,0.94,0.02,27.09,12.63,Fish,3
9,0.91,0.08,13.27,4.58,Fish,3
2,0.98,0.05,22.64,10.02,Meat,3
5,0.95,0.08,10.18,4.44,Salad,3
4,0.96,0.17,7.94,3.92,Dessert,3
7,0.93,0.13,16.67,9.09,Pasta,3
5,0.95,0.05,23.84,7.9,Pasta,3
5,0.95,0.17,29.69,9.51,Meat,3
7,0.93,0.13,24.08,12.0,Fish,3
4,0.96,0.07,17.48,8.08,Salad,3
3,0.97,0.07,18.52,6.27,Salad,3
3,0.97,0.01,31.47,10.28,Meat,3
4,0.96,0.06,17.82,7.38,Salad,3
4,0.96,0.19,8.7,4.61,Dessert,3
5,0.95,0.16,6.43,2.76,Dessert,3
3,0.97,0.1,16.4,9.17,Meat,3
6,0.94,0.14,46.28,17.82,Fish,3
2,0.98,0.18,29.09,15.32,Fish,3
3,0.97,0.16,12.16,4.47,Fish,3
4,0.96,0.14,15.19,5.24,Fish,3
5,0.95,0.01,17.57,9.89,Meat,3
7,0.93,0.2,15.82,8.94,Salad,3
3,0.97,0.06,8.57,2.89,Dessert,3
7,0.93,0.0,22.46,12.82,Meat,3
5,0.95,0.19,10.71,4.53,Salad,3
2,0.98,0.06,12.77,6.67,Salad,3
3,0.97,0.02,7.33,3.81,Dessert,3
6,0.94,0.15,20.64,9.49,Pasta,3
3,0.97,0.08,17.87,5.79,Fish,3
6,0.94,0.11,8.44,3.97,Dessert,3
4,0.96,0.14,36.31,13.98,Meat,3
5,0.95,0.1,29.87,12.55,Fish,3
6,0.94,0.1,13.94,7.77,Salad,3
7,0.93,0.04,36.17,20.35,Fish,3
4,0.96,0.17,18.13,5.73,Salad,3
5,0.95,0.14,49.67,22.5,Meat,3
6,0.94,0.2,21.22,8.6,Fish,3
5,0.95,0.14,36.64,11.91,Fish,3
7,0.93,0.04,8.62,4.64,Dessert,3
3,0.97,0.1,38.76,19.84,Fish,3
2,0.98,0.04,31.04,14.44,Fish,3
7,0.93,0.15,8.77,3.49,Dessert,3
4,0.96,0.15,5.63,2.84,Dessert,3
2,0.98,0.08,16.64,8.69,Pasta,3
6,0.94,0.09,30.05,12.91,Fish,3
3,0.97,0.04,34.4,18.92,Meat,3
4,0.96,0.13,43.16,18.2,Meat,3
6,0.94,0.03,8.9,5.18,Dessert,3
7,0.93,0.16,13.3,6.66,Salad,3
6,0.94,0.1,43.84,13.86,Meat,3
9,0.91,0.07,46.72,19.33,Meat,3
0,1.0,0.19,16.87,6.81,Pasta,3
3,0.97,0.1,13.14,5.65,Salad,3
2,0.98,0.03,22.24,8.76,Pasta,3
5,0.95,0.14,18.82,11.0,Pasta,3
5,0.95,0.19,15.01,8.31,Salad,3
2,0.98,0.1,22.14,7.57,Meat,3
5,0.95,0.14,16.29,7.47,Salad,3
5,0.95,0.01,12.95,5.52,Salad,3
4,0.96,0.01,10.3,5.02,Salad,3
6,0.94,0.18,17.13,7.47,Fish,3
4,0.96,0.11,27.48,11.15,Meat,3
6,0.94,0.01,33.06,17.1,Meat,3
4,0.96,0.2,15.46,6.08,Salad,3
3,0.97,0.19,14.07,5.03,Salad,3
5,0.95,0.05,15.9,6.79,Meat,3
2,0.98,0.12,17.64,7.94,Salad,3
8,0.92,0.19,30.64,16.49,Fish,3
2,0.98,0.08,17.98,7.71,Pasta,3
4,0.96,0.07,11.67,5.22,Salad,3
6,0.94,0.19,26.63,11.76,Meat,3
5,0.95,0.18,21.06,8.33,Meat,3
3,0.97,0.0,9.63,5.53,Dessert,3
8,0.92,0.01,7.25,3.64,Dessert,3
7,0.93,0.02,34.76,11.47,Fish,3
3,0.97,0.04,17.35,8.58,Pasta,3
2,0.98,0.2,14.46,8.14,Salad,3
7,0.93,0.15,24.76,14.69,Fish,3
0,1.0,0.13,9.37,4.95,Dessert,3
3,0.97,0.07,16.55,6.57,Pasta,3
4,0.96,0.17,14.5,6.2,Salad,3
7,0.93,0.07,25.43,12.44,Meat,3
3,0.97,0.17,15.92,9.48,Pasta,3
2,0.98,0.08,18.96,7.47,Meat,3
5,0.95,0.19,42.48,15.07,Fish,3
4,0.96,0.19,7.75,4.13,Dessert,3
8,0.92,0.09,9.47,3.07,Dessert,3
6,0.94,0.12,43.21,23.06,Meat,3
3,0.97,0.1,6.77,2.34,Dessert,3
6,0.94,0.11,13.67,5.38,Salad,3
1,0.99,0.16,46.69,23.15,Meat,3
6,0.94,0.18,29.63,13.27,Meat,3
9,0.91,0.13,46.17,19.36,Meat,3
7,0.93,0.11,15.89,5.52,Salad,3
6,0.94,0.19,5.62,1.77,Dessert,3
4,0.96,0.02,28.73,15.59,Fish,3
3,0.97,0.06,29.94,17.81,Meat,3
4,0.96,0.1,20.31,10.15,Pasta,3
3,0.97,0.19,28.87,11.84,Meat,3
0,1.0,0.01,48.56,28.86,Fish,3
4,0.96,0.04,19.84,10.06,Fish,3
4,0.96,0.03,17.34,5.29,Pasta,3
3,0.97,0.03,7.56,4.16,Dessert,3
3,0.97,0.17,8.08,2.84,Dessert,3
7,0.93,0.12,5.89,3.08,Dessert,3
3,0.97,0.08,8.64,2.79,Dessert,3
4,0.96,0.02,31.18,10.23,Fish,3
5,0.95,0.13,7.44,4.26,Dessert,3
7,0.93,0.15,43.76,16.6,Fish,3
6,0.94,0.16,18.84,9.84,Pasta,3
4,0.96,0.15,6.31,3.25,Dessert,3
3,0.97,0.1,7.73,3.92,Dessert,3
1,0.99,0.2,11.87,4.74,Salad,3
5,0.95,0.07,10.69,4.02,Salad,3
8,0.92,0.04,21.35,7.77,Meat,3
5,0.95,0.08,16.64,8.78,Pasta,3
4,0.96,0.1,8.63,4.74,Dessert,3
3,0.97,0.08,13.11,6.07,Pasta,3
9,0.91,0.02,8.9,3.09,Dessert,3
4,0.96,0.09,32.11,18.44,Meat,3
5,0.95,0.06,7.27,3.95,Dessert,3
3,0.97,0.07,8.63,4.5,Dessert,3
4,0.96,0.13,33.56,12.08,Fish,3
5,0.95,0.14,6.32,2.79,Dessert,3
6,0.94,0.04,10.97,4.09,Pasta,3
6,0.94,0.04,7.41,3.64,Dessert,3
6,0.94,0.19,26.3,12.66,Fish,3
6,0.94,0.11,15.4,4.95,Salad,3
3,0.97,0.05,5.0,2.94,Dessert,3
5,0.95,0.0,42.85,17.87,Meat,3
1,0.99,0.1,15.19,8.55,Meat,3
6,0.94,0.2,30.51,16.74,Fish,3
3,0.97,0.08,11.45,4.48,Pasta,3
2,0.98,0.02,14.84,7.25,Fish,3
5,0.95,0.02,16.39,6.01,Meat,3
3,0.97,0.17,18.25,6.56,Salad,3
1,0.99,0.01,25.08,14.19,Fish,3
2,0.98,0.17,27.8,10.48,Fish,3
1,0.99,0.11,15.58,5.54,Salad,3
7,0.93,0.2,16.28,7.52,Pasta,3
5,0.95,0.13,7.02,2.38,Dessert,3
8,0.92,0.03,26.36,11.83,Fish,3
3,0.97,0.04,27.27,15.09,Meat,3
6,0.94,0.0,41.9,24.01,Meat,3
4,0.96,0.04,18.32,9.33,Salad,3
5,0.95,0.18,12.14,5.17,Salad,3
6,0.94,0.17,46.64,23.39,Meat,3
4,0.96,0.12,16.25,5.64,Fish,3
7,0.93,0.02,15.13,7.06,Meat,3
7,0.93,0.09,12.03,6.24,Salad,3
5,0.95,0.08,26.1,10.05,Fish,3
6,0.94,0.12,16.04,8.45,Salad,3
8,0.92,0.03,34.6,13.49,Meat,3
3,0.97,0.16,44.85,16.89,Meat,3
4,0.96,0.0,18.74,6.47,Salad,3
4,0.96,0.15,18.46,9.86,Pasta,3
2,0.98,0.19,45.9,25.51,Meat,3
2,0.98,0.03,9.65,3.52,Dessert,3
5,0.95,0.07,18.44,8.35,Salad,3
5,0.95,0.14,23.21,13.64,Pasta,3
5,0.95,0.13,7.13,3.66,Dessert,3
7,0.93,0.02,19.91,11.04,Meat,3
5,0.95,0.09,12.92,7.54,Pasta,3
4,0.96,0.08,9.78,4.13,Dessert,3
3,0.97,0.17,5.34,2.74,Dessert,3
4,0.96,0.12,14.54,8.65,Pasta,3
8,0.92,0.06,39.01,15.89,Meat,3
6,0.94,0.15,17.58,8.13,Fish,3
4,0.96,0.09,18.85,10.3,Pasta,3
3,0.97,0.06,33.27,14.5,Meat,3
4,0.96,0.05,28.6,11.17,Meat,3
8,0.92,0.09,41.07,20.34,Fish,3
6,0.94,0.1,6.92,2.21,Dessert,3
5,0.95,0.03,40.96,13.51,Fish,3
3,0.97,0.04,14.11,6.09,Salad,3
4,0.96,0.19,16.14,8.49,Pasta,3
5,0.95,0.05,10.45,3.86,Pasta,3
6,0.94,0.2,33.23,18.63,Meat,3
5,0.95,0.1,36.62,16.82,Fish,3
4,0.96,0.11,8.64,2.79,Dessert,3
3,0.97,0.05,33.57,12.0,Fish,3
7,0.93,0.15,12.87,6.79,Salad,3
7,0.93,0.05,26.74,11.11,Fish,3
3,0.97,0.2,22.1,9.91,Meat,3
1,0.99,0.11,13.01,6.93,Pasta,3
7,0.93,0.08,6.44,2.91,Dessert,3
6,0.94,0.03,11.87,3.89,Salad,3
0,1.0,0.15,45.33,21.36,Meat,3
1,0.99,0.16,6.16,2.52,Dessert,3
4,0.96,0.16,21.29,7.52,Fish,3
5,0.95,0.16,37.44,16.14,Fish,3
5,0.95,0.17,7.37,4.37,Dessert,3
4,0.96,0.09,10.6,5.57,Salad,3
3,0.97,0.01,8.72,4.4,Dessert,3
5,0.95,0.19,35.56,13.51,Fish,3
5,0.95,0.12,10.96,3.39,Pasta,3
9,0.91,0.15,24.33,12.38,Pasta,3
6,0.94,0.02,34.76,14.29,Fish,3
5,0.95,0.19,23.07,7.23,Meat,3
4,0.96,0.07,46.33,24.64,Meat,3
0,1.0,0.09,17.51,8.79,Pasta,3
6,0.94,0.14,40.46,18.36,Fish,3
5,0.95,0.1,21.92,7.42,Pasta,3
8,0.92,0.1,17.55,8.39,Meat,3
3,0.97,0.13,43.82,15.29,Meat,3
3,0.97,0.2,9.36,3.54,Dessert,3
3,0.97,0.05,24.33,12.77,Pasta,3
5,0.95,0.12,19.1,7.9,Salad,3
5,0.95,0.04,17.54,9.76,Salad,3
4,0.96,0.09,19.11,7.7,Salad,3
5,0.95,0.15,6.85,3.07,Dessert,3
4,0.96,0.02,19.05,11.15,Fish,3
4,0.96,0.18,15.24,5.18,Salad,3
5,0.95,0.1,19.28,11.54,Pasta,3
7,0.93,0.15,46.54,22.7,Fish,3
7,0.93,0.04,24.29,9.45,Meat,3
5,0.95,0.17,8.64,3.42,Dessert,3
3,0.97,0.08,17.57,7.67,Fish,3
4,0.96,0.11,18.03,6.49,Pasta,3
2,0.98,0.14,9.95,4.73,Dessert,3
5,0.95,0.19,45.9,15.58,Meat,3
5,0.95,0.06,24.75,13.35,Pasta,3
3,0.97,0.11,43.89,19.71,Meat,3
5,0.95,0.12,13.0,5.15,Fish,3
4,0.96,0.17,24.9,11.15,Pasta,3
7,0.93,0.19,37.92,19.8,Fish,3
5,0.95,0.12,16.26,7.01,Salad,3
4,0.96,0.16,18.47,9.54,Salad,3
4,0.96,0.11,5.69,2.15,Dessert,3
3,0.97,0.16,15.87,5.07,Salad,3
1,0.99,0.09,13.56,4.22,Salad,3
4,0.96,0.11,14.37,5.71,Pasta,3
1,0.99,0.02,31.22,12.15,Meat,3
6,0.94,0.01,15.98,5.35,Pasta,3
5,0.95,0.08,9.56,5.58,Dessert,3
4,0.96,0.18,8.83,5.19,Dessert,3
7,0.93,0.03,17.98,6.66,Salad,3
4,0.96,0.07,12.97,7.27,Pasta,3
1,0.99,0.1,9.84,5.45,Dessert,3
4,0.96,0.2,42.68,15.9,Fish,3
4,0.96,0.07,17.14,5.47,Salad,3
6,0.94,0.02,48.55,22.42,Meat,3
6,0.94,0.05,15.69,6.82,Salad,3
5,0.95,0.17,18.59,8.14,Meat,3
3,0.97,0.13,5.66,1.79,Dessert,3
4,0.96,0.09,11.07,4.9,Pasta,3
1,0.99,0.09,9.33,3.96,Dessert,3
5,0.95,0.04,28.12,9.38,Meat,3
5,0.95,0.01,46.26,26.81,Meat,3
4,0.96,0.13,18.4,6.52,Meat,3
2,0.98,0.16,42.39,20.6,Fish,3
2,0.98,0.12,30.06,17.78,Meat,3
9,0.91,0.02,13.01,4.91,Salad,3
5,0.95,0.13,13.71,5.84,Pasta,3
1,0.99,0.12,16.44,8.64,Pasta,3
4,0.96,0.08,16.52,7.12,Pasta,3
5,0.95,0.17,5.41,3.24,Dessert,3
5,0.95,0.03,17.79,8.66,Meat,3
8,0.92,0.03,9.12,5.13,Dessert,3
6,0.94,0.09,40.46,12.85,Meat,3
5,0.95,0.09,24.06,14.31,Fish,3
5,0.95,0.16,20.21,12.04,Pasta,3
4,0.96,0.13,14.94,6.62,Salad,3
3,0.97,0.08,7.85,3.79,Dessert,3
4,0.96,0.13,8.34,2.79,Dessert,3
7,0.93,0.18,12.17,3.9,Pasta,3
4,0.96,0.19,45.95,19.48,Fish,3
3,0.97,0.1,15.6,4.99,Pasta,3
4,0.96,0.09,6.2,2.49,Dessert,3
2,0.98,0.05,7.02,2.53,Dessert,3
5,0.95,0.01,48.12,22.94,Fish,3
4,0.96,0.19,33.52,10.73,Meat,3
4,0.96,0.18,11.34,5.41,Salad,3
3,0.97,0.12,30.94,14.51,Meat,3
3,0.97,0.11,22.7,10.19,Fish,3
2,0.98,0.09,15.57,6.9,Salad,3
4,0.96,0.13,15.8,6.07,Pasta,3
2,0.98,0.15,39.69,22.45,Meat,3
2,0.98,0.07,25.17,9.73,Fish,3
2,0.98,0.1,15.28,7.8,Meat,3
2,0.98,0.06,13.69,6.53,Pasta,3
2,0.98,0.17,17.75,9.24,Pasta,3
4,0.96,0.17,27.48,14.87,Meat,3
6,0.94,0.02,32.36,10.77,Meat,3
4,0.96,0.09,18.57,9.8,Salad,3
4,0.96,0.18,23.64,7.52,Pasta,3
0,1.0,0.07,7.87,3.5,Dessert,3
7,0.93,0.17,8.99,3.78,Dessert,3
4,0.96,0.06,18.23,7.37,Pasta,3
3,0.97,0.01,36.94,18.36,Fish,3
3,0.97,0.13,42.13,19.16,Meat,3
3,0.97,0.13,42.35,13.48,Fish,3
5,0.95,0.02,38.47,22.54,Fish,3
2,0.98,0.18,37.65,14.7,Meat,3
0,1.0,0.1,37.85,20.78,Fish,3
7,0.93,0.19,16.11,7.27,Pasta,3
5,0.95,0.08,24.75,7.48,Pasta,3
5,0.95,0.04,10.19,4.11,Salad,3
2,0.98,0.0,23.04,12.96,Meat,3
3,0.97,0.08,18.06,9.42,Meat,3
2,0.98,0.11,19.0,6.72,Salad,3
3,0.97,0.06,11.18,5.88,Salad,3
4,0.96,0.14,46.38,22.52,Fish,3
2,0.98,0.01,13.87,4.81,Salad,3
6,0.94,0.19,19.92,11.2,Meat,3
1,0.99,0.18,7.4,3.57,Dessert,3
0,1.0,0.17,20.16,9.04,Fish,3
6,0.94,0.0,6.93,3.61,Dessert,3
2,0.98,0.01,17.83,10.3,Salad,3
3,0.97,0.16,8.41,3.97,Dessert,3
4,0.96,0.01,8.8,3.43,Dessert,3
6,0.94,0.09,44.96,20.01,Meat,3
1,0.99,0.05,16.24,5.68,Pasta,3
7,0.93,0.12,14.5,7.32,Pasta,3
4,0.96,0.11,16.48,6.65,Salad,3
3,0.97,0.1,14.6,6.82,Pasta,3
5,0.95,0.17,18.33,10.09,Salad,3
6,0.94,0.1,7.87,3.26,Dessert,3
3,0.97,0.19,15.83,7.09,Salad,3
7,0.93,0.1,10.1,3.95,Salad,3
6,0.94,0.05,22.63,11.76,Pasta,3
3,0.97,0.09,44.81,24.48,Fish,3
2,0.98,0.07,11.29,6.38,Salad,3
5,0.95,0.08,29.79,13.02,Fish,3
5,0.95,0.01,42.08,13.21,Fish,3
5,0.95,0.18,15.77,6.41,Pasta,3
4,0.96,0.06,27.86,9.9,Meat,3
7,0.93,0.19,44.65,25.18,Fish,3
5,0.95,0.02,45.24,24.42,Meat,3
3,0.97,0.14,18.22,6.63,Meat,3
7,0.93,0.06,13.27,7.42,Pasta,3
2,0.98,0.19,47.21,26.54,Fish,3
1,0.99,0.07,18.36,8.01,Salad,3
4,0.96,0.01,10.75,4.24,Salad,3
9,0.91,0.17,46.4,20.33,Fish,3
4,0.96,0.06,10.37,5.76,Pasta,3
3,0.97,0.15,49.13,26.34,Fish,3
7,0.93,0.14,5.8,3.37,Dessert,3
8,0.92,0.04,10.32,5.95,Salad,3
6,0.94,0.09,17.24,6.65,Pasta,3
4,0.96,0.04,16.32,8.57,Pasta,3
2,0.98,0.03,7.7,3.91,Dessert,3
3,0.97,0.16,18.02,9.52,Meat,3
3,0.97,0.17,11.23,4.6,Pasta,3
4,0.96,0.04,20.55,8.39,Pasta,3
3,0.97,0.09,24.98,12.89,Fish,3
2,0.98,0.17,8.79,3.66,Dessert,3
5,0.95,0.19,18.39,11.01,Fish,3
0,1.0,0.11,19.93,8.66,Pasta,3
6,0.94,0.06,11.5,5.92,Salad,3
5,0.95,0.08,34.37,12.63,Fish,3
5,0.95,0.04,6.19,3.17,Dessert,3
4,0.96,0.03,11.45,6.82,Pasta,3
4,0.96,0.09,37.27,11.92,Meat,3
5,0.95,0.11,25.07,9.07,Meat,3
4,0.96,0.16,31.2,11.87,Fish,3
3,0.97,0.12,18.26,9.17,Pasta,3
3,0.97,0.03,19.61,10.3,Meat,3
8,0.92,0.15,17.55,8.12,Salad,3
4,0.96,0.02,23.46,10.06,Fish,3
1,0.99,0.17,14.33,4.44,Pasta,3
2,0.98,0.07,48.35,18.71,Fish,3
6,0.94,0.15,19.16,6.53,Salad,3
3,0.97,0.04,39.21,14.46,Fish,3
7,0.93,0.17,9.98,3.33,Dessert,3
1,0.99,0.17,31.93,16.75,Fish,3
5,0.95,0.03,13.91,8.11,Salad,3
7,0.93,0.19,42.91,12.96,Fish,3
2,0.98,0.05,16.39,4.94,Pasta,3
3,0.97,0.16,37.51,14.98,Fish,3
3,0.97,0.09,20.76,10.48,Fish,3
3,0.97,0.11,43.16,21.02,Fish,3
1,0.99,0.02,43.0,17.09,Meat,3
7,0.93,0.18,30.62,10.0,Fish,3
7,0.93,0.12,31.63,11.35,Meat,3
7,0.93,0.06,13.39,5.11,Pasta,3
4,0.96,0.18,15.46,7.06,Meat,3
8,0.92,0.14,47.94,24.06,Meat,3
1,0.99,0.01,24.64,11.63,Pasta,3
5,0.95,0.09,23.55,11.17,Pasta,3
4,0.96,0.04,9.47,5.12,Dessert,3
2,0.98,0.03,14.53,7.6,Salad,3
8,0.92,0.18,15.48,6.32,Fish,3
5,0.95,0.0,6.27,2.85,Dessert,3
7,0.93,0.15,29.25,10.58,Fish,3
5,0.95,0.0,15.46,5.28,Fish,3
3,0.97,0.1,45.24,26.03,Fish,3
5,0.95,0.14,6.55,2.24,Dessert,3
10,0.9,0.17,49.19,17.9,Meat,3
4,0.96,0.17,20.22,8.58,Fish,3
1,0.99,0.05,25.89,9.38,Meat,3
6,0.94,0.07,9.87,5.01,Dessert,3
0,1.0,0.08,31.17,10.57,Meat,3
7,0.93,0.09,16.81,8.49,Pasta,3
4,0.96,0.01,15.35,5.53,Pasta,3
6,0.94,0.09,14.03,7.39,Pasta,3
7,0.93,0.17,47.6,27.63,Meat,3
4,0.96,0.17,9.54,4.59,Dessert,3
4,0.96,0.02,8.34,3.96,Dessert,3
3,0.97,0.05,15.93,7.77,Salad,3
5,0.95,0.15,38.7,12.48,Fish,3
2,0.98,0.11,15.46,8.11,Pasta,3
5,0.95,0.16,36.63,14.34,Meat,3
4,0.96,0.03,36.65,14.24,Meat,3
9,0.91,0.08,18.86,9.01,Salad,3
0,1.0,0.04,12.09,5.36,Pasta,3
8,0.92,0.18,13.23,5.0,Salad,3
3,0.97,0.13,6.42,2.13,Dessert,3
5,0.95,0.13,12.85,5.14,Salad,3
4,0.96,0.18,9.57,3.13,Dessert,3
2,0.98,0.14,22.24,6.93,Meat,3
